datetime,temperature,lighting,humidity,pressure
2049-10-20 21:30:00,-1970000.0,-0.9,0.61,754.83
2049-10-20 22:00:00,-2.04,-0.95,0.72,760.44
2049-10-20 22:30:00,-2.09,-980000.0,0.73,761020000.0
2049-10-20 23:00:00,-2.13,-0.99,0.82,765.59
2049-10-20 23:30:00,-2.14,-1.0,780000.0,763.61
2049-10-21 00:00:00,-2.15,-1.0,0.77,763.12
2049-10-21 00:30:00,-2.15,,0.78,763.62
2049-10-21 01:00:00,-2.13,-0.98,0.72,760.59
2049-10-21 01:30:00,-2.1,-0.95,0.75,762040000.0
2049-10-21 02:00:00,,-0.9,790000.0,763.94
2049-10-21 02:30:00,-1.98,-850000.0,0.73,760.84
2049-10-21 03:00:00,-1.89,-780000.0,710000.0,759.7
2049-10-21 03:30:00,-1.8,-0.7,0.75,761.55
2049-10-21 04:00:00,-1.7,-0.61,0.66,756.89
2049-10-21 04:30:00,-1.58,-0.5,0.76,761.69
2049-10-21 05:00:00,-1.46,-0.39,,755.5
2049-10-21 05:30:00,-1.34,-0.26,700000.0,758.3
2049-10-21 06:00:00,-1.21,-0.13,0.81,
2049-10-21 06:30:00,-1.09,10000.0,790000.0,762.39
2049-10-21 07:00:00,-0.97,0.15,870000.0,766200000.0
2049-10-21 07:30:00,-850000.0,280000.0,0.77,761.0
2049-10-21 08:00:00,-0.74,0.42,0.8,762.32
2049-10-21 08:30:00,-0.64,0.55,0.78,761160000.0
2049-10-21 09:00:00,,0.67,0.81,
2049-10-21 09:30:00,-0.48,0.77,0.71,757.4
2049-10-21 10:00:00,-0.42,0.86,740000.0,758.8
2049-10-21 10:30:00,-0.37,930000.0,0.72,757.72
2049-10-21 11:00:00,-0.35,970000.0,0.71,757180000.0
2049-10-21 11:30:00,-0.34,1000000.0,0.74,758.67
2049-10-21 12:00:00,-0.35,1.0,0.84,763.68
2049-10-21 12:30:00,-0.37,0.97,0.77,760.22
2049-10-21 13:00:00,-410000.0,0.93,0.8,761.78
2049-10-21 13:30:00,-0.47,0.86,0.75,759.38
2049-10-21 14:00:00,-0.55,0.77,0.77,760510000.0
2049-10-21 14:30:00,-640000.0,0.67,0.77,
2049-10-21 15:00:00,-0.74,550000.0,0.72,758.32
2049-10-21 15:30:00,-0.86,0.42,0.74,759.52
2049-10-21 16:00:00,-0.99,0.28,0.71,758.23
2049-10-21 16:30:00,-1.12,0.14,0.79,762.44
2049-10-21 17:00:00,,0.0,740000.0,760.17
2049-10-21 17:30:00,-1.4,-0.14,0.72,759400000.0
2049-10-21 18:00:00,-1.54,-0.27,0.7,758.63
2049-10-21 18:30:00,-1.68,-390000.0,0.77,762.36
2049-10-21 19:00:00,-1.81,-0.51,0.75,761.57
2049-10-21 19:30:00,-1.94,-0.61,0.75,761.78
2049-10-21 20:00:00,-2.06,-0.7,0.69,758980000.0
2049-10-21 20:30:00,-2.17,-0.78,0.8,764.66
2049-10-21 21:00:00,-2.27,-0.85,0.74,761.82
2049-10-21 21:30:00,-2.35,-0.9,0.74,761.95
2049-10-21 22:00:00,-2.42,-0.95,760000.0,763.06
2049-10-21 22:30:00,-2.47,-0.98,0.71,760.64
2049-10-21 23:00:00,-2.51,-990000.0,800000.0,765.21
2049-10-21 23:30:00,-2.53,-1.0,0.82,766.24
2049-10-22 00:00:00,-2.53,-1.0,0.69,759.74
2049-10-22 00:30:00,-2.53,-0.99,0.74,762.24
2049-10-22 01:00:00,-2.51,-0.98,0.74,762.21
2049-10-22 01:30:00,-2.48,-0.95,0.82,
2049-10-22 02:00:00,-2.43,-0.9,0.83,766.58
2049-10-22 02:30:00,-2.36,-0.85,0.8,764.97
2049-10-22 03:00:00,-2.28,-780000.0,0.83,766.33
2049-10-22 03:30:00,-2.18,-0.7,800000.0,764.67
2049-10-22 04:00:00,-2080000.0,-0.61,870000.0,768.01
2049-10-22 04:30:00,-1.96,-0.51,800000.0,764.31
2049-10-22 05:00:00,-1.84,-0.4,0.73,760.62
2049-10-22 05:30:00,-1720000.0,-0.27,,758.42
2049-10-22 06:00:00,-1.59,-140000.0,,764.21
2049-10-22 06:30:00,-1.47,-0.0,0.78,762.51
2049-10-22 07:00:00,-1.35,140000.0,0.76,761.32
2049-10-22 07:30:00,-1.23,0.28,0.74,760120000.0
2049-10-22 08:00:00,-1.12,0.41,,757440000.0
2049-10-22 08:30:00,-1.02,540000.0,0.69,757.28
2049-10-22 09:00:00,-0.93,0.66,,756630000.0
2049-10-22 09:30:00,-0.86,0.77,670000.0,756.02
2049-10-22 10:00:00,-0.8,860000.0,0.73,758.92
2049-10-22 10:30:00,-0.75,0.93,0.74,759.34
2049-10-22 11:00:00,-0.73,970000.0,720000.0,758300000.0
2049-10-22 11:30:00,-0.72,1.0,0.71,757790000.0
2049-10-22 12:00:00,-0.73,,,761300000.0
2049-10-22 12:30:00,-750000.0,0.97,0.71,757.84
2049-10-22 13:00:00,-0.79,0.93,730000.0,758.9
2049-10-22 13:30:00,-0.85,0.86,0.71,758000000.0
2049-10-22 14:00:00,-0.93,770000.0,0.76,760.63
2049-10-22 14:30:00,-1020000.0,0.66,0.77,761.28
2049-10-22 15:00:00,-1.12,540000.0,,763.44
2049-10-22 15:30:00,-1.24,0.41,0.75,760.64
2049-10-22 16:00:00,-1.37,0.28,0.76,761.35
2049-10-22 16:30:00,-1.5,0.14,0.69,758.06
2049-10-22 17:00:00,-1.64,-10000.0,0.86,766.79
2049-10-22 17:30:00,-1.78,-0.14,0.73,760.52
2049-10-22 18:00:00,-1.92,-0.28,840000.0,766250000.0
2049-10-22 18:30:00,-2.06,-0.4,0.79,763.98
2049-10-22 19:00:00,-2.19,-510000.0,0.74,761.69
2049-10-22 19:30:00,-2.32,-0.62,0.79,764.4
2049-10-22 20:00:00,-2.44,-0.71,810000.0,765.6
2049-10-22 20:30:00,,,0.75,762780000.0
2049-10-22 21:00:00,-2.65,-0.85,0.77,763940000.0
2049-10-22 21:30:00,-2.73,-0.91,0.69,760.07
2049-10-22 22:00:00,-2.8,-950000.0,0.65,758.18
2049-10-22 22:30:00,-2.85,-980000.0,0.75,763270000.0
2049-10-22 23:00:00,-2.89,-0.99,0.72,761.83
2049-10-22 23:30:00,-2.9,-1.0,0.76,763850000.0
2049-10-23 00:00:00,-2.91,-1000000.0,0.77,764.36
2049-10-23 00:30:00,-2.91,,0.71,761360000.0
2049-10-23 01:00:00,-2.89,-0.98,0.71,761.33
2049-10-23 01:30:00,-2.86,-0.95,0.8,765.78
2049-10-23 02:00:00,-2800000.0,-0.91,,762.68
2049-10-23 02:30:00,-2.74,-850000.0,0.84,767.59
2049-10-23 03:00:00,-2.65,-0.79,0.72,761440000.0
2049-10-23 03:30:00,-2.56,-0.71,0.71,760.79
2049-10-23 04:00:00,-2.46,-0.62,0.7,760.13
2049-10-23 04:30:00,-2.34,-0.52,830000.0,766.43
2049-10-23 05:00:00,-2220000.0,-0.4,0.79,764.24
2049-10-23 05:30:00,-2.1,-0.28,0.75,762.04
2049-10-23 06:00:00,-1970000.0,,790000.0,763.83
2049-10-23 06:30:00,-1.85,-0.01,0.72,760.13
2049-10-23 07:00:00,-1.73,0.13,0.76,761.94
2049-10-23 07:30:00,-1.61,0.27,0.74,760740000.0
2049-10-23 08:00:00,-1.5,0.41,0.76,761.56
2049-10-23 08:30:00,-1.4,0.54,0.73,759.9
2049-10-23 09:00:00,-1.31,660000.0,0.79,762.75
2049-10-23 09:30:00,-1.24,0.77,780000.0,762.14
2049-10-23 10:00:00,-1.18,0.86,760000.0,761.04
2049-10-23 10:30:00,-1.13,0.93,,758.46
2049-10-23 11:00:00,,970000.0,0.79,762.42
2049-10-23 11:30:00,-1.1,1.0,0.73,759.41
2049-10-23 12:00:00,-1.1,1.0,,758.41
2049-10-23 12:30:00,-1.13,0.97,770000.0,761.46
2049-10-23 13:00:00,-1.17,0.92,0.76,761.02
2049-10-23 13:30:00,-1.23,0.86,0.74,
2049-10-23 14:00:00,-1.31,0.77,0.83,764.75
2049-10-23 14:30:00,-1.4,0.66,0.67,756.9
2049-10-23 15:00:00,-1.5,0.54,0.82,
2049-10-23 15:30:00,-1.62,0.41,0.74,760.76
2049-10-23 16:00:00,-1.74,0.27,0.69,758.45
2049-10-23 16:30:00,-1.88,0.13,0.64,756180000.0
2049-10-23 17:00:00,-2.01,-0.01,0.81,764.89
2049-10-23 17:30:00,-2.15,-0.15,0.76,762620000.0
2049-10-23 18:00:00,-2.29,-280000.0,0.74,761.85
2049-10-23 18:30:00,-2430000.0,,0.79,764.58
2049-10-23 19:00:00,-2.57,-0.52,0.68,759.31
2049-10-23 19:30:00,-2.7,-0.62,0.82,766.52
2049-10-23 20:00:00,-2.82,-0.71,0.7,760.72
2049-10-23 20:30:00,-2.93,-790000.0,0.74,762900000.0
2049-10-23 21:00:00,-3.03,-0.86,0.73,762.56
2049-10-23 21:30:00,-3.11,-0.91,0.68,760.19
2049-10-23 22:00:00,,-950000.0,0.71,761.8
2049-10-23 22:30:00,-3.23,-0.98,0.74,763.39
2049-10-23 23:00:00,-3.26,-0.99,0.75,763.93
2049-10-23 23:30:00,-3.28,-1.0,0.71,761.97
2049-10-24 00:00:00,-3.29,-1000000.0,700000.0,761.48
2049-10-24 00:30:00,-3.29,-990000.0,0.76,764.48
2049-10-24 01:00:00,-3270000.0,-0.98,0.81,766.95
2049-10-24 01:30:00,-3.23,-0.95,0.77,764.89
2049-10-24 02:00:00,-3.18,-0.91,0.72,762.3
2049-10-24 02:30:00,-3.11,-0.86,810000.0,766690000.0
2049-10-24 03:00:00,-3.03,-0.79,0.67,759.56
2049-10-24 03:30:00,-2.94,-0.72,0.73,762410000.0
2049-10-24 04:00:00,-2.83,-0.63,660000.0,758.73
2049-10-24 04:30:00,-2.72,-0.52,790000.0,765.05
2049-10-24 05:00:00,-2.6,-0.41,780000.0,764360000.0
2049-10-24 05:30:00,-2470000.0,-0.29,740000.0,762.14
2049-10-24 06:00:00,-2.35,-0.16,0.79,764.45
2049-10-24 06:30:00,,-0.02,0.68,758.74
2049-10-24 07:00:00,-2.1,0.12,0.73,761.04
2049-10-24 07:30:00,-1980000.0,270000.0,0.72,760.34
2049-10-24 08:00:00,-1.88,,0.71,759.68
2049-10-24 08:30:00,-1.78,0.53,0.68,758.02
2049-10-24 09:00:00,-1.69,0.66,0.72,759.87
2049-10-24 09:30:00,-1.61,760000.0,0.72,759.74
2049-10-24 10:00:00,-1.55,0.85,730000.0,760140000.0
2049-10-24 10:30:00,-1.51,0.92,720000.0,759.58
2049-10-24 11:00:00,-1.48,0.97,760000.0,761530000.0
2049-10-24 11:30:00,-1470000.0,1.0,0.74,760.51
2049-10-24 12:00:00,-1.48,1.0,0.68,757.53
2049-10-24 12:30:00,-1.5,0.97,0.78,762.56
2049-10-24 13:00:00,-1.55,0.92,0.73,760.14
2049-10-24 13:30:00,-1610000.0,0.85,0.76,761.74
2049-10-24 14:00:00,-1.68,0.76,,761.86
2049-10-24 14:30:00,-1.77,0.66,0.79,763500000.0
2049-10-24 15:00:00,-1880000.0,,0.79,763.68
2049-10-24 15:30:00,-1.99,400000.0,0.75,761.86
2049-10-24 16:00:00,-2.12,0.26,0.76,762570000.0
2049-10-24 16:30:00,-2.25,120000.0,0.8,764.79
2049-10-24 17:00:00,-2.39,-0.02,0.83,766.51
2049-10-24 17:30:00,-2.53,-160000.0,0.74,762240000.0
2049-10-24 18:00:00,-2670000.0,-0.29,0.7,760.47
2049-10-24 18:30:00,-2810000.0,-0.41,0.77,764.2
2049-10-24 19:00:00,-2.94,-0.53,0.67,
2049-10-24 19:30:00,-3070000.0,-0.63,0.78,765.12
2049-10-24 20:00:00,-3.19,-0.72,0.71,761.82
2049-10-24 20:30:00,-3.3,-0.8,0.78,
2049-10-24 21:00:00,-3.4,-0.86,0.82,767.66
2049-10-24 21:30:00,-3.48,-0.91,0.8,766.79
2049-10-24 22:00:00,-3.55,-0.95,0.68,760.91
2049-10-24 22:30:00,-3600000.0,-980000.0,0.77,765.49
2049-10-24 23:00:00,-3.64,-0.99,0.68,761.06
2049-10-24 23:30:00,-3.65,-1.0,0.76,765.07
2049-10-25 00:00:00,-3.66,-1.0,0.81,767.59
2049-10-25 00:30:00,-3.66,-0.99,0.71,762.59
2049-10-25 01:00:00,-3.64,-0.98,760000.0,765060000.0
2049-10-25 01:30:00,-3.61,-0.95,0.71,762.51
2049-10-25 02:00:00,-3550000.0,-0.91,0.72,762.91
2049-10-25 02:30:00,-3.49,-860000.0,0.73,763.31
2049-10-25 03:00:00,-3.4,-0.8,,763.66
2049-10-25 03:30:00,-3.31,-0.72,0.68,760.52
2049-10-25 04:00:00,-3.21,-0.63,0.85,768850000.0
2049-10-25 04:30:00,-3090000.0,,0.74,763.16
2049-10-25 05:00:00,-2970000.0,-0.42,760000.0,763.96
2049-10-25 05:30:00,-2.85,-0.29,0.75,763.27
2049-10-25 06:00:00,-2.72,-0.16,650000.0,758.05
2049-10-25 06:30:00,-2.6,-0.03,0.76,763.36
2049-10-25 07:00:00,,0.12,780000.0,764.14
2049-10-25 07:30:00,-2360000.0,0.26,780000.0,763.97
2049-10-25 08:00:00,-2.25,400000.0,0.79,764.29
2049-10-25 08:30:00,-2.15,0.53,0.73,761.12
2049-10-25 09:00:00,-2.06,0.65,0.77,762.98
2049-10-25 09:30:00,-1990000.0,0.76,780000.0,763.36
2049-10-25 10:00:00,-1.93,0.85,0.7,759.26
2049-10-25 10:30:00,-1.88,0.92,0.8,764.18
2049-10-25 11:00:00,-1.85,0.97,0.74,761.13
2049-10-25 11:30:00,-1840000.0,1.0,0.7,759.12
2049-10-25 12:00:00,-1.85,,660000.0,757.13
2049-10-25 12:30:00,-1880000.0,0.97,0.8,764.18
2049-10-25 13:00:00,-1.92,0.92,0.78,763250000.0
2049-10-25 13:30:00,-1980000.0,0.85,0.7,759.34
2049-10-25 14:00:00,-2.06,0.76,0.72,760.48
2049-10-25 14:30:00,-2.15,0.65,0.72,760.62
2049-10-25 15:00:00,-2.25,0.53,0.83,766290000.0
2049-10-25 15:30:00,-2.36,0.4,0.7,759.97
2049-10-25 16:00:00,-2.49,0.26,760000.0,763.18
2049-10-25 16:30:00,-2.62,0.11,750000.0,762890000.0
2049-10-25 17:00:00,-2.76,-0.03,750000.0,763.12
2049-10-25 17:30:00,-2.9,-0.17,0.76,763.85
2049-10-25 18:00:00,-3.04,-0.3,0.77,764.58
2049-10-25 18:30:00,-3.18,-0.42,0.76,764.3
2049-10-25 19:00:00,,-0.53,,764.53
2049-10-25 19:30:00,-3440000.0,-0.64,0.8,766.73
2049-10-25 20:00:00,-3.57,-0.72,0.79,766.44
2049-10-25 20:30:00,-3.68,-0.8,0.72,
2049-10-25 21:00:00,-3770000.0,-0.86,0.76,765.27
2049-10-25 21:30:00,-3.86,-0.91,0.73,763.91
2049-10-25 22:00:00,-3.92,,0.69,762.01
2049-10-25 22:30:00,-3.98,-980000.0,0.76,765.61
2049-10-25 23:00:00,-4.01,-0.99,0.79,767.16
2049-10-25 23:30:00,-4030000.0,-1000000.0,0.8,767.69
2049-10-26 00:00:00,,-1.0,0.8,767.69
2049-10-26 00:30:00,-4.03,-0.99,0.68,761.69
2049-10-26 01:00:00,-4.01,-0.98,0.75,765.16
2049-10-26 01:30:00,-3.98,-0.95,760000.0,765.61
2049-10-26 02:00:00,-3.93,-0.91,,766.03
2049-10-26 02:30:00,-3.86,-0.86,820000.0,768.41
2049-10-26 03:00:00,-3.78,-0.8,0.78,766.28
2049-10-26 03:30:00,-3.68,-0.73,0.77,765.62
2049-10-26 04:00:00,-3.58,-0.64,810000.0,767.46
2049-10-26 04:30:00,-3.46,-0.54,0.8,766.76
2049-10-26 05:00:00,-3.34,-430000.0,0.78,765.57
2049-10-26 05:30:00,-3.22,,680000.0,760.37
2049-10-26 06:00:00,-3.09,-0.17,0.76,764.16
2049-10-26 06:30:00,-2.97,-0.03,710000.0,761.46
2049-10-26 07:00:00,-2.85,0.11,0.73,762.27
2049-10-26 07:30:00,-2.73,0.25,0.75,763070000.0
2049-10-26 08:00:00,-2.62,0.39,0.71,760.89
2049-10-26 08:30:00,-2.52,0.53,0.74,762.23
2049-10-26 09:00:00,,650000.0,0.69,759.58
2049-10-26 09:30:00,-2360000.0,760000.0,,763.47
2049-10-26 10:00:00,-2.3,0.85,0.69,759370000.0
2049-10-26 10:30:00,-2.25,0.92,0.66,757790000.0
2049-10-26 11:00:00,-2.22,0.97,0.72,760740000.0
2049-10-26 11:30:00,-2.21,1.0,0.73,761.22
2049-10-26 12:00:00,-2.22,1.0,0.68,758.74
2049-10-26 12:30:00,-2.25,0.97,0.74,761.79
2049-10-26 13:00:00,-2.29,920000.0,0.79,764.35
2049-10-26 13:30:00,-2.35,,740000.0,761950000.0
2049-10-26 14:00:00,-2.42,0.76,740000.0,762.06
2049-10-26 14:30:00,-2.52,0.65,780000.0,764.23
2049-10-26 15:00:00,-2620000.0,0.52,710000.0,760.89
2049-10-26 15:30:00,-2730000.0,0.39,0.77,764070000.0
2049-10-26 16:00:00,-2.86,0.25,0.73,762280000.0
2049-10-26 16:30:00,-2990000.0,0.11,0.77,764.49
2049-10-26 17:00:00,-3130000.0,-0.04,0.73,762720000.0
2049-10-26 17:30:00,-3.27,-0.17,0.69,760.95
2049-10-26 18:00:00,-3.41,-0.31,740000.0,763.68
2049-10-26 18:30:00,-3.55,-0.43,0.77,765.41
2049-10-26 19:00:00,-3.69,-540000.0,0.79,766.64
2049-10-26 19:30:00,-3.81,-0.64,0.77,765.83
2049-10-26 20:00:00,-3.93,-0.73,0.73,764.03
2049-10-26 20:30:00,-4.04,-0.8,0.73,764.21
2049-10-26 21:00:00,-4.14,-0.87,0.73,764370000.0
2049-10-26 21:30:00,-4220000.0,-910000.0,0.74,765.0
2049-10-26 22:00:00,-4290000.0,-0.95,0.77,766.62
2049-10-26 22:30:00,-4.34,-0.98,0.74,765.2
2049-10-26 23:00:00,-4.38,-0.99,0.77,766.76
2049-10-26 23:30:00,-4.39,-1.0,0.77,766.78
2049-10-27 00:00:00,-4.4,-1.0,0.73,764.8
2049-10-27 00:30:00,-4.4,-0.99,770000.0,766.8
2049-10-27 01:00:00,-4.38,,0.79,767.76
2049-10-27 01:30:00,-4.35,-0.95,0.77,766.71
2049-10-27 02:00:00,-4.29,-0.92,0.74,
2049-10-27 02:30:00,-4.23,-0.87,0.74,765.02
2049-10-27 03:00:00,-4.14,-800000.0,0.71,763.37
2049-10-27 03:30:00,-4.05,-0.73,0.75,765.22
2049-10-27 04:00:00,-3.94,-0.64,0.74,764.54
2049-10-27 04:30:00,,-0.54,0.74,764.37
2049-10-27 05:00:00,-3.71,-430000.0,0.71,762670000.0
2049-10-27 05:30:00,-3.59,-310000.0,0.78,765.97
2049-10-27 06:00:00,-3.46,-0.18,750000.0,764.26
2049-10-27 06:30:00,,-0.04,0.75,764070000.0
2049-10-27 07:00:00,-3.21,0.1,0.78,765.35
2049-10-27 07:30:00,-3.1,0.25,0.78,765.17
2049-10-27 08:00:00,-2.99,390000.0,680000.0,759.99
2049-10-27 08:30:00,-2.89,0.52,0.72,761830000.0
2049-10-27 09:00:00,-2.8,0.65,,767180000.0
2049-10-27 09:30:00,-2.72,0.76,0.76,763.55
2049-10-27 10:00:00,-2.66,850000.0,750000.0,762.96
2049-10-27 10:30:00,-2620000.0,0.92,720000.0,761390000.0
2049-10-27 11:00:00,-2.59,970000.0,0.8,765.34
2049-10-27 11:30:00,-2.58,1.0,0.79,764.82
2049-10-27 12:00:00,-2590000.0,1.0,0.75,762.84
2049-10-27 12:30:00,-2.61,970000.0,0.65,757.87
2049-10-27 13:00:00,-2.66,0.92,0.72,761.46
2049-10-27 13:30:00,-2.72,0.85,0.79,765050000.0
2049-10-27 14:00:00,-2790000.0,0.76,,764.17
2049-10-27 14:30:00,-2.88,0.64,0.74,762810000.0
2049-10-27 15:00:00,-2.99,520000.0,0.68,759.99
2049-10-27 15:30:00,-3.1,380000.0,0.77,764.67
2049-10-27 16:00:00,-3.23,0.24,0.72,762.39
2049-10-27 16:30:00,-3.36,0.1,0.73,763.1
2049-10-27 17:00:00,-3.49,-0.04,0.82,767.81
2049-10-27 17:30:00,-3.64,-0.18,0.76,765.06
2049-10-27 18:00:00,-3.78,-0.31,0.75,764.78
2049-10-27 18:30:00,-3.92,-0.44,0.74,764510000.0
2049-10-27 19:00:00,-4.05,-0.55,0.77,766.22
2049-10-27 19:30:00,-4.18,-0.65,0.73,764440000.0
2049-10-27 20:00:00,-4.3,-0.73,0.71,763.63
2049-10-27 20:30:00,-4.41,-0.81,0.77,766.81
2049-10-27 21:00:00,,,0.68,762.48
2049-10-27 21:30:00,-4590000.0,-0.92,0.73,
2049-10-27 22:00:00,-4.66,,0.75,766.22
2049-10-27 22:30:00,,-0.98,0.76,766.8
2049-10-27 23:00:00,-4.74,-0.99,0.73,765.35
2049-10-27 23:30:00,-4.76,-1.0,0.77,767.38
2049-10-28 00:00:00,-4.77,-1.0,0.73,765.4
2049-10-28 00:30:00,-4770000.0,-0.99,0.81,769.4
2049-10-28 01:00:00,-4.75,-0.98,0.71,764.37
2049-10-28 01:30:00,-4.71,-0.95,790000.0,768.3
2049-10-28 02:00:00,-4.66,-0.92,0.78,767.72
2049-10-28 02:30:00,-4.59,-0.87,0.7,763.61
2049-10-28 03:00:00,-4.51,-0.81,0.76,766.48
2049-10-28 03:30:00,-4.41,-0.74,0.71,763.81
2049-10-28 04:00:00,-4.31,-650000.0,,767.65
2049-10-28 04:30:00,-4200000.0,-0.55,730000.0,764470000.0
2049-10-28 05:00:00,-4.08,-0.44,730000.0,764270000.0
2049-10-28 05:30:00,-3.95,-0.32,0.75,765.06
2049-10-28 06:00:00,-3.83,,660000.0,760.37
2049-10-28 06:30:00,-3.7,-0.05,0.84,769.15
2049-10-28 07:00:00,-3.58,0.09,0.83,768.46
2049-10-28 07:30:00,-3.46,0.24,,765.26
2049-10-28 08:00:00,-3.35,0.38,740000.0,763.58
2049-10-28 08:30:00,-3.25,0.52,0.7,761.42
2049-10-28 09:00:00,-3.16,0.64,0.81,766770000.0
2049-10-28 09:30:00,-3.09,0.75,0.79,765.66
2049-10-28 10:00:00,-3030000.0,850000.0,0.77,764.56
2049-10-28 10:30:00,-2980000.0,0.92,740000.0,762.98
2049-10-28 11:00:00,-2.95,,0.76,763.93
2049-10-28 11:30:00,-2.94,1.0,0.71,761.41
2049-10-28 12:00:00,-2.95,1000000.0,0.78,764930000.0
2049-10-28 12:30:00,-2.98,0.97,710000.0,761.48
2049-10-28 13:00:00,-3.02,0.92,0.74,763.04
2049-10-28 13:30:00,-3.08,0.85,0.79,765.64
2049-10-28 14:00:00,-3.15,0.75,0.76,764.26
2049-10-28 14:30:00,,0.64,0.77,764920000.0
2049-10-28 15:00:00,-3.35,520000.0,0.76,764.58
2049-10-28 15:30:00,-3460000.0,0.38,,765.76
2049-10-28 16:00:00,-3.59,0.24,0.8,766970000.0
2049-10-28 16:30:00,-3720000.0,90000.0,800000.0,767.19
2049-10-28 17:00:00,-3.86,-0.05,0.79,
2049-10-28 17:30:00,-4000000.0,-0.19,760000.0,765.64
2049-10-28 18:00:00,-4.14,-0.32,0.85,770.37
2049-10-28 18:30:00,-4.28,-0.44,0.74,765.1
2049-10-28 19:00:00,-4.41,-550000.0,0.77,766.81
2049-10-28 19:30:00,-4.54,-0.65,0.8,768.52
2049-10-28 20:00:00,-4.66,-0.74,0.77,767.22
2049-10-28 20:30:00,-4.77,-810000.0,700000.0,763.9
2049-10-28 21:00:00,-4870000.0,-0.87,0.68,763.06
2049-10-28 21:30:00,-4.95,-0.92,0.71,764.69
2049-10-28 22:00:00,-5.02,-960000.0,0.72,765.31
2049-10-28 22:30:00,-5070000.0,-0.98,800000.0,769.39
2049-10-28 23:00:00,-5.11,-1000000.0,0.67,762.96
2049-10-28 23:30:00,-5.12,-1000000.0,,770.47
2049-10-29 00:00:00,-5.13,-1.0,760000.0,767490000.0
2049-10-29 00:30:00,-5.13,-1.0,0.79,768.99
2049-10-29 01:00:00,-5110000.0,-0.98,0.83,770.96
2049-10-29 01:30:00,-5070000.0,-0.96,720000.0,765.39
2049-10-29 02:00:00,-5.02,-0.92,0.75,
2049-10-29 02:30:00,-4.95,-0.87,0.83,770.69
2049-10-29 03:00:00,-4.87,-0.81,0.7,764.06
2049-10-29 03:30:00,-4.78,-0.74,870000.0,
2049-10-29 04:00:00,-4.67,-0.66,0.7,763.74
2049-10-29 04:30:00,-4.56,-0.56,0.73,765.06
2049-10-29 05:00:00,-4.44,-0.45,0.73,764.86
2049-10-29 05:30:00,-4.31,-0.33,,766.15
2049-10-29 06:00:00,-4.19,-0.19,0.74,764.95
2049-10-29 06:30:00,-4.06,-0.06,760000.0,765.74
2049-10-29 07:00:00,-3.94,0.09,0.74,764.54
2049-10-29 07:30:00,-3.82,0.23,0.71,762.85
2049-10-29 08:00:00,-3.71,380000.0,0.72,763.17
2049-10-29 08:30:00,-3610000.0,0.51,0.74,764.01
2049-10-29 09:00:00,-3.52,0.64,,762.86
2049-10-29 09:30:00,-3.45,750000.0,0.73,763.24
2049-10-29 10:00:00,-3.39,0.85,0.72,762.65
2049-10-29 10:30:00,-3.34,920000.0,0.77,765.07
2049-10-29 11:00:00,-3.31,0.97,0.73,763.02
2049-10-29 11:30:00,-3.3,,0.71,762.0
2049-10-29 12:00:00,-3310000.0,1.0,0.75,764.02
2049-10-29 12:30:00,-3.34,0.97,0.71,762070000.0
2049-10-29 13:00:00,-3.38,0.92,0.69,761.13
2049-10-29 13:30:00,-3.44,0.85,0.77,
2049-10-29 14:00:00,-3.52,750000.0,0.68,760.86
2049-10-29 14:30:00,-3.61,0.64,0.74,764.01
2049-10-29 15:00:00,-3.71,0.51,690000.0,761.67
2049-10-29 15:30:00,-3820000.0,0.37,0.81,767.85
2049-10-29 16:00:00,-3.95,0.23,0.65,760060000.0
2049-10-29 16:30:00,-4.08,90000.0,0.7,762770000.0
2049-10-29 17:00:00,-4.22,-0.06,740000.0,765.0
2049-10-29 17:30:00,,-0.2,0.7,763.23
2049-10-29 18:00:00,-4.5,-0.33,0.73,764.96
2049-10-29 18:30:00,-4.64,-0.45,700000.0,763.69
2049-10-29 19:00:00,-4.77,-0.56,0.76,766.9
2049-10-29 19:30:00,-4.9,-0.66,0.86,772.11
2049-10-29 20:00:00,-5020000.0,-0.74,0.71,764810000.0
2049-10-29 20:30:00,-5130000.0,-0.82,760000.0,767.49
2049-10-29 21:00:00,-5.23,-0.87,0.77,768.15
2049-10-29 21:30:00,-5.31,-0.92,0.77,768280000.0
2049-10-29 22:00:00,-5.38,-0.96,0.82,770.9
2049-10-29 22:30:00,-5.43,-0.98,,765.48
2049-10-29 23:00:00,-5.47,-1.0,0.8,770.04
2049-10-29 23:30:00,-5.48,-1000000.0,0.78,769.06
2049-10-30 00:00:00,-5.49,-1.0,0.73,766.58
2049-10-30 00:30:00,-5490000.0,-1.0,0.74,767.08
2049-10-30 01:00:00,-5470000.0,-980000.0,0.72,766.04
2049-10-30 01:30:00,-5.43,-0.96,0.77,768.48
2049-10-30 02:00:00,-5.38,-0.92,770000.0,768.4
2049-10-30 02:30:00,-5.31,-870000.0,,766280000.0
2049-10-30 03:00:00,-5.23,-0.82,0.71,765.15
2049-10-30 03:30:00,-5.13,-0.75,0.75,766.99
2049-10-30 04:00:00,-5.03,-0.66,790000.0,768.82
2049-10-30 04:30:00,-4.92,-0.56,0.78,768.14
2049-10-30 05:00:00,,-0.45,0.82,
2049-10-30 05:30:00,-4.67,-0.33,,
2049-10-30 06:00:00,-4.54,-0.2,0.81,769.02
2049-10-30 06:30:00,-4.42,-0.06,0.75,765830000.0
